(0, -18.017647058823417, -0.1801764705882342)
(1, -17.876923076923028, -0.3571439366515822)
(2, -18.05802469135792, -0.5341527441986456)
(3, -17.94136546184688, -0.7082248713751279)
(4, -17.971428571428504, -0.8808569083756617)
(5, -21.15589225589201, -1.0836072618508252)
(6, -17.910367892976478, -1.251874868162082)
(7, -17.9789883268481, -1.4191460027489422)
(8, -18.028244274808856, -1.5852369854695412)
(9, -24.069278996865165, -1.8100774055834974)
(10, -18.03636363636354, -1.9723402678912978)
(11, -21.316718266253737, -2.165784047874922)
(12, -21.236936936936836, -2.3564955767655413)
(13, -18.040077821011145, -2.5133313992079973)
(14, -35.10517799352842, -2.8392498651512015)
(15, -17.915412186379776, -2.9900114883634874)
(16, -22.172549019607793, -3.1818368636759304)
(17, -18.071428571428502, -3.3307327807534564)
(18, -18.041059602648826, -3.47783604897241)
(19, -17.85766423357657, -3.6216343308184515)
(20, -17.90684931506835, -3.7644864806609504)
(21, -20.052941176470416, -3.9273710276190448)
(22, -17.88620689655166, -4.066959386308371)
(23, -17.983333333333285, -4.20612312577862)
(24, -18.057142857142757, -4.344633323092261)
(25, -17.91111111111109, -4.48029810097245)
(26, -19.702588996763684, -4.632521009930362)
(27, -20.4776173285197, -4.790971973116255)
(28, -18.092739273927155, -4.923989646124364)
(29, -17.966666666666487, -5.0544164163297856)
(30, -17.965886287625306, -5.183531115042741)
(31, -17.962190812720614, -5.31131771201952)
(32, -23.492409240924033, -5.493128627308565)
(33, -17.97147766323004, -5.617912117667779)
(34, -17.917647058823267, -5.740909467079334)
(35, -19.18253968253964, -5.875325769233936)
(36, -17.971477663230115, -5.996287288173898)
(37, -17.937931034482663, -6.115703725636985)
(38, -17.929581993569013, -6.233842508316305)
(39, -17.996091205211677, -6.351464995285259)
(40, -21.432432432432357, -6.502274669656729)
(41, -17.8971014492752, -6.616222937452913)
(42, -17.840614334470914, -6.728466851423093)
(43, -27.655457227138655, -6.937736755180248)
(44, -17.94831460674146, -7.04784253369586)
(45, -19.671428571428457, -7.174078394073185)
(46, -18.098591549295545, -7.283323525625409)
(47, -18.03191489361688, -7.3908094393053245)
(48, -17.89575971731435, -7.495858942085414)
(49, -18.06611295681048, -7.601561482232665)
(50, -18.007348242811446, -7.705619349838453)
(51, -18.084520123838924, -7.809408357578458)
(52, -27.85782312925175, -8.009892505295191)
(53, -17.97058823529388, -8.109499462595178)
(54, -17.87254901960763, -8.207129958165302)
(55, -17.830201342281807, -8.303360672006468)
(56, -17.933085501858613, -8.399657920304989)
